w4mpro,w4sigmpro,w4snr,w4rchi2,w4mag_1,w4mag_2,w4mag_3,w4mag_4,w4mag_5,w4mag_6,w4mag_7,w4mag_8,w4mag_1_w4mag_2,w4mag_2_w4mag_3,w4mag_3_w4mag_4,w4mag_4_w4mag_5,w4mag_5_w4mag_6,w4mag_6_w4mag_7,w4mag_7_w4mag_8,class
5.377,0.036,30.1,0.8808,6.461,6.007,5.754,5.643,5.621,5.632,5.653,5.667,0.4540000000000006,0.2530000000000001,0.11099999999999977,0.021999999999999353,0.010999999999999233,0.020999999999999908,0.014000000000000234,real
7.577,0.176,6.2,0.8434,8.52,8.135,7.946,7.822,7.667,7.448,7.195,6.907,0.3849999999999998,0.18900000000000006,0.12399999999999967,0.15500000000000025,0.21899999999999942,0.2530000000000001,0.28800000000000026,real
5.113,0.065,16.6,1.206,6.306,5.964,5.863,6.012,5.646,5.939,5.827,5.628,0.34199999999999964,0.10099999999999998,0.14899999999999913,0.36599999999999966,0.29300000000000015,0.1120000000000001,0.19899999999999984,real
2.855,0.022,50.3,3.316,3.844,3.239,2.795,2.421,2.063,1.68,1.32,1.066,0.605,0.44399999999999995,0.3740000000000001,0.35799999999999965,0.38300000000000023,0.3599999999999999,0.254,real
1.343,0.027,40.6,0.4599,2.426,1.926,1.632,1.479,1.414,1.384,1.372,1.366,0.5000000000000002,0.29400000000000004,0.1529999999999998,0.06500000000000017,0.030000000000000027,0.011999999999999789,0.006000000000000005,real
6.496,0.067,16.1,0.9292,7.546,7.053,6.763,6.628,6.582,6.579,6.611,6.643,0.4930000000000003,0.29000000000000004,0.1349999999999998,0.04600000000000026,0.0030000000000001137,0.03200000000000003,0.03200000000000003,real
7.175,0.127,8.5,1.143,8.342,7.886,6.83,6.58,6.376,6.192,6.03,5.894,0.4560000000000004,1.056,0.25,0.20399999999999974,0.18400000000000016,0.16199999999999992,0.13600000000000012,real
6.811,0.1,10.9,0.9749,6.784,6.47,6.275,5.983,5.722,5.486,5.271,5.072,0.31400000000000006,0.1949999999999994,0.2920000000000007,0.26099999999999923,0.23600000000000065,0.21499999999999986,0.19899999999999984,real
4.592,0.027,41.0,0.951,5.637,5.156,4.882,4.748,4.696,4.672,4.66,4.655,0.48099999999999987,0.274,0.13399999999999945,0.05200000000000049,0.02400000000000002,0.011999999999999567,0.004999999999999893,real
2.464,0.021,52.2,0.8016,3.544,3.043,2.753,2.604,2.542,2.515,2.506,2.502,0.5009999999999999,0.29000000000000004,0.14900000000000002,0.06200000000000028,0.02699999999999969,0.009000000000000341,0.0040000000000000036,real
2.559,0.056,19.2,0.5823,3.518,3.024,2.744,2.617,2.575,2.532,2.433,2.265,0.4939999999999998,0.2799999999999998,0.12700000000000022,0.041999999999999815,0.04300000000000015,0.0990000000000002,0.1679999999999997,real
8.257,0.273,4.0,0.9624,8.94,8.377,8.004,7.762,7.524,7.295,7.153,7.029,0.5629999999999988,0.3730000000000011,0.242,0.23799999999999955,0.2290000000000001,0.14200000000000035,0.12399999999999967,real
6.238,0.058,18.8,1.012,7.257,6.753,6.448,6.265,6.155,6.087,6.041,6.0,0.5039999999999996,0.3049999999999997,0.18300000000000072,0.10999999999999943,0.0680000000000005,0.045999999999999375,0.04100000000000037,real
7.844,0.174,6.2,1.08,9.072,8.686,8.536,7.81,7.828,7.881,7.79,7.591,0.38599999999999923,0.15000000000000036,0.726,0.018000000000000682,0.052999999999999936,0.09100000000000019,0.19899999999999984,real
6.544,0.084,13.0,1.033,7.607,7.122,6.833,6.662,6.565,6.52,6.519,6.557,0.4850000000000003,0.2889999999999997,0.17100000000000026,0.09699999999999953,0.04500000000000082,9.999999999994458E-4,0.038000000000000256,real
4.629,0.031,35.2,2.609,5.512,4.883,4.415,4.044,3.783,3.628,3.539,3.486,0.6289999999999996,0.46799999999999997,0.37100000000000044,0.2609999999999997,0.1549999999999998,0.08899999999999997,0.052999999999999936,real
7.97,0.201,5.4,0.7987,9.097,8.612,8.343,8.211,8.144,8.08,7.206,7.029,0.48499999999999943,0.26900000000000013,0.13199999999999967,0.06700000000000017,0.06400000000000006,0.8739999999999997,0.1770000000000005,real
2.028,0.021,50.8,1.199,3.138,2.637,2.343,2.187,2.122,2.094,2.085,2.082,0.5009999999999999,0.29400000000000004,0.15600000000000014,0.06499999999999995,0.028000000000000025,0.008999999999999897,0.0030000000000001137,real
5.779,0.053,20.4,1.114,6.892,6.478,6.269,6.211,6.21,6.172,6.121,6.037,0.4140000000000006,0.20899999999999963,0.05799999999999983,0.001000000000000334,0.038000000000000256,0.05099999999999927,0.08400000000000052,real
8.716,0.46,2.4,0.893,8.977,8.545,8.256,7.985,7.754,7.572,7.419,7.301,0.4320000000000004,0.2889999999999997,0.2709999999999999,0.23100000000000076,0.1819999999999995,0.15300000000000047,0.11799999999999944,real
8.18,0.288,3.8,0.9332,8.611,8.267,8.118,8.055,7.915,7.681,7.466,7.267,0.3440000000000012,0.14899999999999913,0.06300000000000061,0.13999999999999968,0.23399999999999999,0.21499999999999986,0.19899999999999984,real
6.472,0.175,6.2,1.095,5.98,5.465,5.175,5.02,4.954,4.931,4.926,4.922,0.5150000000000006,0.29000000000000004,0.15500000000000025,0.06599999999999984,0.022999999999999687,0.004999999999999893,0.004000000000000448,real
5.509,0.049,22.3,1.074,6.484,5.969,5.629,5.39,5.175,4.969,4.821,4.739,0.5149999999999997,0.34000000000000075,0.23899999999999988,0.21499999999999986,0.20599999999999952,0.14800000000000058,0.08199999999999985,real
7.678,0.208,5.2,1.027,8.402,8.257,7.914,7.621,7.363,7.128,6.913,6.715,0.14499999999999957,0.34299999999999997,0.29299999999999926,0.258,0.23500000000000032,0.21499999999999986,0.1980000000000004,real
5.508,0.034,31.5,0.9594,6.653,6.197,5.946,5.831,5.792,5.758,5.717,5.687,0.4559999999999995,0.25100000000000033,0.11499999999999932,0.03900000000000059,0.03399999999999981,0.04100000000000037,0.02999999999999936,real
5.81,0.068,16.0,0.6927,6.941,6.474,6.216,6.121,6.147,6.235,6.367,5.802,0.46699999999999964,0.258,0.09499999999999975,0.0259999999999998,0.08800000000000008,0.13199999999999967,0.5650000000000004,real
6.015,0.051,21.4,1.296,7.165,6.818,6.66,6.595,6.565,6.478,6.318,6.133,0.3470000000000004,0.15799999999999947,0.06500000000000039,0.02999999999999936,0.08700000000000063,0.16000000000000014,0.1849999999999996,real
6.337,0.067,16.2,0.8796,7.412,6.939,6.638,6.474,6.369,6.248,6.147,6.075,0.47299999999999986,0.30100000000000016,0.1639999999999997,0.10500000000000043,0.12099999999999955,0.10099999999999998,0.07200000000000006,real
3.74,0.029,37.6,1.165,4.834,4.373,4.117,4.011,4.001,4.027,4.071,4.115,0.4609999999999994,0.2560000000000002,0.10599999999999987,0.009999999999999787,0.0259999999999998,0.043999999999999595,0.04400000000000048,real
6.915,0.135,8.0,0.9001,6.446,6.08,7.472,5.512,5.252,5.169,4.684,4.47,0.36599999999999966,1.3920000000000003,1.9600000000000009,0.2599999999999998,0.08300000000000018,0.48499999999999943,0.2140000000000004,real
4.563,0.048,22.5,0.4381,5.658,5.149,4.835,4.647,4.514,4.359,4.162,3.933,0.5090000000000003,0.31400000000000006,0.18799999999999972,0.133,0.15500000000000025,0.19700000000000006,0.2290000000000001,real
7.006,0.1,10.9,0.9974,8.045,7.561,7.281,7.119,7.008,6.916,6.88,6.879,0.484,0.28000000000000025,0.16199999999999992,0.11099999999999977,0.09199999999999964,0.036000000000000476,0.001000000000000334,real
0.938,0.009,115.7,53.96,2.485,1.939,1.556,1.266,0.993,0.715,0.499,0.367,0.5459999999999998,0.383,0.29000000000000004,0.273,0.278,0.21599999999999997,0.132,real
3.918,0.028,38.9,0.924,5.018,4.519,4.225,4.068,4.0,3.967,3.955,3.953,0.49899999999999967,0.2940000000000005,0.15700000000000003,0.06799999999999962,0.03299999999999992,0.01200000000000001,0.002000000000000224,real
6.778,0.076,14.3,0.7834,7.857,7.367,7.048,6.868,6.806,6.818,6.842,6.819,0.4900000000000002,0.31899999999999995,0.17999999999999972,0.06200000000000028,0.011999999999999567,0.02400000000000002,0.022999999999999687,real
5.915,0.045,24.0,0.9606,6.941,6.447,6.164,6.008,5.931,5.895,5.891,5.897,0.4939999999999998,0.28300000000000036,0.1559999999999997,0.07699999999999996,0.036000000000000476,0.0039999999999995595,0.006000000000000227,real
7.569,0.185,5.9,0.9061,8.474,7.938,7.6,7.402,7.273,7.149,7.069,7.035,0.5360000000000005,0.3380000000000001,0.1979999999999995,0.12900000000000045,0.12399999999999967,0.08000000000000007,0.03399999999999981,real
5.497,0.042,25.8,0.9606,6.578,6.074,5.772,5.604,5.524,5.49,5.481,5.476,0.5040000000000004,0.3019999999999996,0.16800000000000015,0.08000000000000007,0.03399999999999981,0.009000000000000341,0.004999999999999893,real
2.93,0.023,47.3,0.6828,3.968,3.478,3.191,3.044,2.983,2.956,2.946,2.942,0.48999999999999977,0.28700000000000037,0.1469999999999998,0.06099999999999994,0.027000000000000135,0.009999999999999787,0.0040000000000000036,real
3.823,0.027,39.7,0.6531,4.891,4.383,4.081,3.91,3.816,3.735,3.633,3.493,0.508,0.3019999999999996,0.17100000000000026,0.0940000000000003,0.08099999999999996,0.10199999999999987,0.14000000000000012,real
5.796,0.052,20.8,0.7909,6.905,6.456,6.214,6.095,6.052,6.037,6.026,6.022,0.44899999999999984,0.242,0.11900000000000066,0.04300000000000015,0.01499999999999968,0.01100000000000012,0.0039999999999995595,real
6.466,0.063,17.2,0.9348,7.476,6.967,6.654,6.47,6.368,6.3,6.248,6.21,0.5090000000000003,0.3129999999999997,0.18400000000000016,0.10199999999999942,0.0680000000000005,0.0519999999999996,0.038000000000000256,real
4.878,0.029,37.5,0.7622,5.941,5.458,5.175,5.029,4.964,4.926,4.903,4.887,0.48299999999999965,0.28300000000000036,0.1459999999999999,0.0649999999999995,0.038000000000000256,0.023000000000000576,0.016000000000000014,real
4.038,0.022,50.2,0.9929,5.133,4.651,4.374,4.23,4.17,4.137,4.111,4.088,0.4820000000000002,0.27700000000000014,0.14399999999999924,0.0600000000000005,0.03300000000000036,0.0259999999999998,0.022999999999999687,real
5.249,0.035,31.2,0.9713,6.273,5.79,5.508,5.365,5.31,5.294,5.302,5.319,0.48299999999999965,0.28200000000000003,0.1429999999999998,0.055000000000000604,0.016000000000000014,0.008000000000000007,0.017000000000000348,real
6.284,0.062,17.4,0.8415,7.348,6.884,6.607,6.457,6.405,6.397,6.4,6.392,0.4639999999999995,0.27700000000000014,0.15000000000000036,0.0519999999999996,0.008000000000000007,0.0030000000000001137,0.008000000000000007,real
2.306,0.03,35.7,1.075,3.35,2.832,2.501,2.284,2.128,1.987,1.853,1.727,0.5180000000000002,0.33099999999999996,0.21700000000000008,0.1559999999999997,0.14100000000000001,0.13400000000000012,0.1259999999999999,real
7.268,0.147,7.4,0.7399,8.2,7.686,7.414,7.309,7.252,7.183,7.142,6.369,0.5139999999999993,0.27200000000000024,0.10499999999999954,0.057000000000000384,0.06899999999999995,0.04099999999999948,0.7730000000000006,real
7.648,0.173,6.3,1.062,8.768,8.246,7.946,7.79,7.639,7.478,7.336,7.224,0.5220000000000002,0.3000000000000007,0.1559999999999997,0.1509999999999998,0.16100000000000048,0.14199999999999946,0.1120000000000001,real
5.546,0.034,31.6,0.8374,6.609,6.072,5.712,5.455,5.217,4.946,4.626,4.288,0.5369999999999999,0.3600000000000003,0.2569999999999997,0.23800000000000043,0.2709999999999999,0.3199999999999994,0.3380000000000001,real
2.752,0.052,20.7,1.867,3.375,2.825,2.539,2.403,2.347,2.352,2.413,2.499,0.5499999999999998,0.28600000000000003,0.13600000000000012,0.05600000000000005,0.004999999999999893,0.06099999999999994,0.0860000000000003,real
5.837,0.046,23.8,1.047,6.941,6.514,6.289,6.2,6.196,6.222,6.274,6.336,0.4269999999999996,0.22500000000000053,0.08899999999999952,0.004000000000000448,0.02600000000000069,0.0519999999999996,0.06200000000000028,real
5.986,0.053,20.6,0.7005,7.064,6.581,6.299,6.161,6.102,6.079,6.073,6.068,0.48299999999999965,0.28200000000000003,0.1380000000000008,0.058999999999999275,0.023000000000000576,0.005999999999999339,0.005000000000000782,real
5.005,0.045,24.2,1.021,6.124,5.683,5.462,5.391,5.422,5.499,5.585,5.638,0.44099999999999984,0.22100000000000009,0.07099999999999973,0.030999999999999694,0.07699999999999996,0.0860000000000003,0.052999999999999936,real
5.925,0.04,27.1,1.542,6.922,6.309,5.91,5.678,5.554,5.478,5.43,5.404,0.6129999999999995,0.399,0.2320000000000002,0.12399999999999967,0.07600000000000051,0.04800000000000004,0.0259999999999998,real
7.481,0.132,8.2,1.016,8.545,8.088,7.866,7.811,7.806,6.964,6.887,6.841,0.45700000000000074,0.22199999999999953,0.054999999999999716,0.004999999999999893,0.8419999999999996,0.07700000000000085,0.045999999999999375,real
5.81,0.041,26.5,1.161,6.856,6.356,6.058,5.896,5.822,5.784,5.766,5.756,0.5,0.29800000000000004,0.16199999999999992,0.07399999999999984,0.038000000000000256,0.017999999999999794,0.009999999999999787,real
7.536,0.175,6.2,0.7453,8.584,8.14,7.921,7.858,7.873,7.161,7.093,7.013,0.44399999999999906,0.2190000000000003,0.06300000000000061,0.015000000000000568,0.7120000000000006,0.06799999999999962,0.08000000000000007,real
7.01,0.112,9.7,0.8168,8.054,7.552,7.235,7.067,7.016,6.987,6.968,6.965,0.5020000000000007,0.3169999999999993,0.16800000000000015,0.051000000000000156,0.028999999999999915,0.019000000000000128,0.0030000000000001137,real
1.531,0.009,116.0,1.99,2.599,2.106,1.816,1.662,1.594,1.56,1.538,1.514,0.4930000000000003,0.2899999999999998,0.15400000000000014,0.06799999999999984,0.03400000000000003,0.02200000000000002,0.02400000000000002,real
4.124,0.038,28.2,1.096,5.165,4.678,4.399,4.26,4.206,4.185,4.18,4.182,0.4870000000000001,0.2789999999999999,0.13900000000000023,0.05399999999999938,0.021000000000000796,0.004999999999999893,0.002000000000000668,real
6.644,0.083,13.1,0.9858,7.68,7.163,6.867,6.716,6.661,6.639,6.597,6.563,0.5169999999999995,0.29600000000000026,0.1509999999999998,0.055000000000000604,0.021999999999999353,0.041999999999999815,0.034000000000000696,real
0.224,0.009,117.1,1.165,1.225,0.732,0.446,0.3,0.239,0.212,0.202,0.198,0.4930000000000001,0.286,0.14600000000000002,0.061,0.026999999999999996,0.009999999999999981,0.0040000000000000036,real
7.721,0.26,4.2,1.025,8.677,8.177,7.902,7.769,7.675,7.541,7.418,7.331,0.5,0.27499999999999947,0.133,0.0940000000000003,0.13399999999999945,0.12300000000000022,0.08699999999999974,real
3.259,0.021,52.7,147.9,4.313,3.569,3.043,2.723,2.548,2.446,2.39,2.365,0.7439999999999998,0.5259999999999998,0.3200000000000003,0.17499999999999982,0.10199999999999987,0.05600000000000005,0.02499999999999991,real
5.108,0.043,25.2,0.7544,6.136,5.607,5.265,5.039,4.87,4.733,4.633,4.564,0.5289999999999999,0.3420000000000005,0.22599999999999998,0.1689999999999996,0.13700000000000045,0.09999999999999964,0.06899999999999995,real
7.113,0.092,11.8,1.01,7.373,6.947,6.655,6.471,6.355,6.247,6.09,5.891,0.42600000000000016,0.2919999999999998,0.18400000000000016,0.11599999999999966,0.10800000000000054,0.15700000000000003,0.19899999999999984,real
2.976,0.022,48.7,0.7344,4.07,3.574,3.284,3.135,3.071,3.043,3.034,3.029,0.49600000000000044,0.29000000000000004,0.14900000000000002,0.06399999999999961,0.028000000000000025,0.009000000000000341,0.004999999999999893,real
4.785,0.026,41.9,0.8813,5.872,5.393,5.124,4.992,4.95,4.953,4.978,5.012,0.4790000000000001,0.26900000000000013,0.13199999999999967,0.041999999999999815,0.0030000000000001137,0.024999999999999467,0.03399999999999981,real
7.818,0.19,5.7,0.9634,8.986,8.515,8.239,8.027,7.818,6.905,6.76,6.652,0.4710000000000001,0.2759999999999998,0.21200000000000152,0.20899999999999963,0.9129999999999994,0.14500000000000046,0.10799999999999965,real
6.88,0.085,12.8,1.06,6.843,6.397,6.078,5.844,5.658,5.497,5.354,5.592,0.44599999999999973,0.31899999999999995,0.23399999999999999,0.18599999999999994,0.16100000000000048,0.1429999999999998,0.23799999999999955,real
6.103,0.049,22.1,0.8366,7.142,6.648,6.356,6.215,6.178,6.181,6.191,6.185,0.49400000000000066,0.2919999999999998,0.14100000000000001,0.03699999999999992,0.0030000000000001137,0.009999999999999787,0.006000000000000227,real
3.138,0.023,46.6,1.006,4.258,3.762,3.474,3.322,3.262,3.237,3.227,3.22,0.496,0.2879999999999998,0.15200000000000014,0.06000000000000005,0.02499999999999991,0.010000000000000231,0.006999999999999673,real
2.699,0.021,52.1,1.348,3.824,3.321,3.029,2.877,2.814,2.787,2.777,2.773,0.5029999999999997,0.29200000000000026,0.15200000000000014,0.06299999999999972,0.027000000000000135,0.009999999999999787,0.0040000000000000036,real
5.916,0.078,13.9,0.7028,7.117,6.759,6.656,6.812,7.287,6.834,6.857,6.659,0.35799999999999965,0.10300000000000065,0.15600000000000058,0.47499999999999964,0.4530000000000003,0.023000000000000576,0.1980000000000004,real
6.781,0.073,14.9,0.9394,7.733,7.182,6.833,6.639,6.544,6.488,6.446,6.403,0.5509999999999993,0.3490000000000002,0.19399999999999995,0.09500000000000064,0.05599999999999916,0.0420000000000007,0.04300000000000015,real
5.906,0.047,23.3,1.002,6.965,6.484,6.218,6.081,6.013,5.985,5.971,5.959,0.48099999999999987,0.266,0.13699999999999957,0.0680000000000005,0.02799999999999958,0.014000000000000234,0.012000000000000455,real
2.634,0.012,87.7,206.3,3.738,3.126,2.784,2.591,2.494,2.444,2.42,2.408,0.6120000000000001,0.3420000000000001,0.19299999999999962,0.09699999999999998,0.050000000000000266,0.02400000000000002,0.01200000000000001,real
5.052,0.031,35.0,0.9105,6.099,5.61,5.327,5.185,5.123,5.093,5.076,5.062,0.4889999999999999,0.28300000000000036,0.14200000000000035,0.06199999999999939,0.03000000000000025,0.017000000000000348,0.013999999999999346,real
7.019,0.09,12.1,0.9218,8.033,7.566,7.279,7.094,6.985,6.913,6.862,6.817,0.46699999999999964,0.2869999999999999,0.1849999999999996,0.10899999999999999,0.07200000000000006,0.051000000000000156,0.04499999999999993,real
8.443,0.316,3.4,1.034,9.033,8.677,8.301,7.972,7.742,7.543,7.357,7.221,0.35599999999999987,0.37599999999999945,0.32899999999999974,0.23000000000000043,0.19899999999999984,0.18599999999999994,0.13600000000000012,real
4.626,0.032,33.8,0.7525,5.696,5.218,4.945,4.813,4.77,4.77,4.786,4.805,0.47799999999999976,0.2729999999999997,0.13200000000000056,0.04300000000000015,0.0,0.016000000000000014,0.019000000000000128,real
4.32,0.031,35.3,0.6182,5.326,4.831,4.539,4.382,4.308,4.27,4.247,4.228,0.4949999999999992,0.2920000000000007,0.15700000000000003,0.07399999999999984,0.038000000000000256,0.022999999999999687,0.019000000000000128,real
6.763,0.076,14.2,1.166,7.905,7.513,7.283,6.387,6.255,6.113,5.954,5.774,0.39200000000000035,0.22999999999999954,0.8960000000000008,0.13199999999999967,0.14199999999999946,0.1590000000000007,0.17999999999999972,real
6.832,0.087,12.5,0.9647,7.686,7.048,6.619,6.311,6.092,5.934,5.813,5.726,0.6379999999999999,0.42900000000000027,0.30799999999999983,0.2190000000000003,0.15799999999999947,0.12100000000000044,0.08699999999999974,real
4.409,0.032,33.9,0.8922,5.529,5.04,4.753,4.602,4.536,4.501,4.482,4.469,0.4889999999999999,0.2869999999999999,0.1509999999999998,0.06600000000000072,0.034999999999999254,0.019000000000000128,0.0129999999999999,real
7.269,0.12,9.1,0.9729,7.458,7.167,6.957,6.662,6.403,6.167,5.952,5.753,0.29100000000000037,0.20999999999999996,0.29499999999999993,0.25900000000000034,0.23599999999999977,0.21499999999999986,0.19899999999999984,real
7.35,0.181,6.0,0.8892,7.995,7.497,7.252,7.128,7.063,7.035,7.03,6.996,0.4980000000000002,0.2450000000000001,0.12399999999999967,0.06500000000000039,0.02799999999999958,0.004999999999999893,0.03399999999999981,real
5.115,0.036,30.2,1.235,6.28,5.873,5.656,5.576,5.574,5.554,4.752,4.628,0.40700000000000003,0.21700000000000053,0.08000000000000007,0.0019999999999997797,0.019999999999999574,0.8020000000000005,0.12399999999999967,real
7.05,0.108,10.1,0.7964,8.021,7.534,7.254,7.104,6.984,6.876,6.789,6.704,0.487000000000001,0.28000000000000025,0.14999999999999947,0.1200000000000001,0.10799999999999965,0.08700000000000063,0.08499999999999996,real
8.434,0.335,3.2,0.8899,9.196,8.681,8.317,8.11,7.304,7.224,7.178,7.126,0.5150000000000006,0.363999999999999,0.20700000000000074,0.8059999999999992,0.08000000000000007,0.04600000000000026,0.0519999999999996,real
3.077,0.023,47.5,0.7885,4.225,3.719,3.425,3.272,3.206,3.177,3.167,3.161,0.5059999999999998,0.29400000000000004,0.15300000000000002,0.06599999999999984,0.028999999999999915,0.010000000000000231,0.005999999999999783,real
